colour	x	y	showSelected1	group
#4EA2E2	11	17.79	2021	11
#4EA2E2	11	17.47	2021	11
#4EA2E2	11	17.59	2021	11
#4EA2E2	11	17.33	2021	11
#4EA2E2	11	17.7	2021	11
#52A9ED	11	18.07	2022	11
#52A9ED	11	18.08	2022	11
#52A9ED	11	18.19	2022	11
#52A9ED	11	18.08	2022	11
#52A9ED	11	17.98	2022	11
#52A9ED	11	17.42	2022	11
#52A9ED	11	17.16	2022	11
#52A9ED	11	17.11	2022	11
#52A9ED	11	17.02	2022	11
#52A9ED	11	16.91	2022	11
#52A9ED	11	16.72	2022	11
#52A9ED	11	16.7	2022	11
#56B1F7	11	16.63	2023	11
#56B1F7	11	16.6	2023	11
#56B1F7	11	16.42	2023	11
#56B1F7	11	16.35	2023	11
#56B1F7	11	16.35	2023	11
#132B43	12	8.59	2004	12
#132B43	12	8.72	2004	12
#132B43	12	8.67	2004	12
#132B43	12	8.44	2004	12
#132B43	12	8.48	2004	12
#132B43	12	8.53	2004	12
#16314B	12	8.36	2005	12
#16314B	12	8.11	2005	12
#16314B	12	8.26	2005	12
#16314B	12	8.38	2005	12
#16314B	12	8.24	2005	12
#16314B	12	8.33	2005	12
#16314B	12	8.4	2005	12
#16314B	12	8.61	2005	12
#16314B	12	8.35	2005	12
#16314B	12	8.15	2005	12
#16314B	12	8.22	2005	12
#16314B	12	8.12	2005	12
#193754	12	8.1	2006	12
#193754	12	7.96	2006	12
#193754	12	8.02	2006	12
#193754	12	8.08	2006	12
#193754	12	8.26	2006	12
#193754	12	8.38	2006	12
#193754	12	8.41	2006	12
#193754	12	8.37	2006	12
#193754	12	8.35	2006	12
#193754	12	8.39	2006	12
#193754	12	8.45	2006	12
#193754	12	8.35	2006	12
#1D3E5C	12	8.38	2007	12
#1D3E5C	12	8.41	2007	12
#1D3E5C	12	8.36	2007	12
#1D3E5C	12	8.38	2007	12
#1D3E5C	12	8.27	2007	12
#1D3E5C	12	8.36	2007	12
#1D3E5C	12	8.48	2007	12
#1D3E5C	12	8.57	2007	12
#1D3E5C	12	8.57	2007	12
#1D3E5C	12	8.55	2007	12
#1D3E5C	12	8.41	2007	12
#1D3E5C	12	8.29	2007	12
#204465	12	8.09	2008	12
#204465	12	7.95	2008	12
#204465	12	8.11	2008	12
#204465	12	8.09	2008	12
#204465	12	8.28	2008	12
#204465	12	8.25	2008	12
#204465	12	8.2	2008	12
#204465	12	8.02	2008	12
#204465	12	7.87	2008	12
#204465	12	7.87	2008	12
#204465	12	7.75	2008	12
#204465	12	7.73	2008	12
#234B6E	12	7.99	2009	12
#234B6E	12	7.94	2009	12
#234B6E	12	7.89	2009	12
#234B6E	12	7.78	2009	12
#234B6E	12	7.63	2009	12
#234B6E	12	7.78	2009	12
#234B6E	12	7.53	2009	12
#234B6E	12	7.66	2009	12
#234B6E	12	7.7	2009	12
#234B6E	12	7.61	2009	12
#234B6E	12	7.64	2009	12
#234B6E	12	7.45	2009	12
#275277	12	7.42	2010	12
#275277	12	7.29	2010	12
#275277	12	7.26	2010	12
#275277	12	7.38	2010	12
#275277	12	7.29	2010	12
#275277	12	7.33	2010	12
#275277	12	7.27	2010	12
#275277	12	7.18	2010	12
#275277	12	7.1	2010	12
#275277	12	6.86	2010	12
#275277	12	6.85	2010	12
#275277	12	6.72	2010	12
#2A5980	12	6.81	2011	12
#2A5980	12	6.93	2011	12
#2A5980	12	6.94	2011	12
#2A5980	12	7.07	2011	12
#2A5980	12	7.13	2011	12
#2A5980	12	7.17	2011	12
#2A5980	12	7.05	2011	12
#2A5980	12	7.03	2011	12
#2A5980	12	7.04	2011	12
#2A5980	12	7.08	2011	12
#2A5980	12	7.09	2011	12
#2A5980	12	7.19	2011	12
#2E608A	12	7.23	2012	12
#2E608A	12	7.22	2012	12
#2E608A	12	7.15	2012	12
#2E608A	12	7.1	2012	12
#2E608A	12	6.99	2012	12
#2E608A	12	6.92	2012	12
#2E608A	12	6.83	2012	12
#2E608A	12	6.92	2012	12
#2E608A	12	6.94	2012	12
#2E608A	12	6.97	2012	12
#2E608A	12	7.05	2012	12
#2E608A	12	7.04	2012	12
#316793	12	7.08	2013	12
#316793	12	7.02	2013	12
#316793	12	7.06	2013	12
#316793	12	7.17	2013	12
#316793	12	7.3	2013	12
#316793	12	7.49	2013	12
#316793	12	7.57	2013	12
#316793	12	7.73	2013	12
#316793	12	7.72	2013	12
#316793	12	7.57	2013	12
#316793	12	7.46	2013	12
#316793	12	7.32	2013	12
#356E9D	12	7.34	2014	12
#356E9D	12	7.34	2014	12
#356E9D	12	7.58	2014	12
#356E9D	12	7.67	2014	12
#356E9D	12	7.76	2014	12
#356E9D	12	7.77	2014	12
#356E9D	12	7.75	2014	12
#356E9D	12	7.6	2014	12
#356E9D	12	7.49	2014	12
#356E9D	12	7.41	2014	12
#356E9D	12	7.32	2014	12
#356E9D	12	7.29	2014	12
#3875A6	12	7.3	2015	12
#3875A6	12	7.33	2015	12
#3875A6	12	7.27	2015	12
#3875A6	12	7.33	2015	12
#3875A6	12	7.41	2015	12
#3875A6	12	7.45	2015	12
#3875A6	12	7.41	2015	12
#3875A6	12	7.47	2015	12
#3875A6	12	7.43	2015	12
#3875A6	12	7.47	2015	12
#3875A6	12	7.35	2015	12
#3875A6	12	7.44	2015	12
#3C7CB0	12	7.6	2016	12
#3C7CB0	12	7.6	2016	12
#3C7CB0	12	7.71	2016	12
#3C7CB0	12	7.69	2016	12
#3C7CB0	12	7.69	2016	12
#3C7CB0	12	7.72	2016	12
#3C7CB0	12	7.65	2016	12
#3C7CB0	12	7.61	2016	12
#3C7CB0	12	7.61	2016	12
#3C7CB0	12	7.63	2016	12
#3C7CB0	12	7.82	2016	12
#3C7CB0	12	7.93	2016	12
#3F83BA	12	8.04	2017	12
#3F83BA	12	8.03	2017	12
#3F83BA	12	8.11	2017	12
#3F83BA	12	8.22	2017	12
#3F83BA	12	8.28	2017	12
#3F83BA	12	8.26	2017	12
#3F83BA	12	8.3	2017	12
#3F83BA	12	8.44	2017	12
#3F83BA	12	8.43	2017	12
#3F83BA	12	8.38	2017	12
#3F83BA	12	8.3	2017	12
#3F83BA	12	8.26	2017	12
#438BC4	12	8.19	2018	12
#438BC4	12	8.2	2018	12
#438BC4	12	8.17	2018	12
#438BC4	12	8.22	2018	12
#438BC4	12	8.24	2018	12
#438BC4	12	8.34	2018	12
#438BC4	12	8.36	2018	12
#438BC4	12	8.33	2018	12
#438BC4	12	8.28	2018	12
#438BC4	12	8.26	2018	12
#438BC4	12	8.21	2018	12
#438BC4	12	8.1	2018	12
#4792CE	12	8.14	2019	12
#4792CE	12	8.1	2019	12
#4792CE	12	8.13	2019	12
#4792CE	12	8.17	2019	12
#4792CE	12	8.19	2019	12
#4792CE	12	8.19	2019	12
#4792CE	12	8.09	2019	12
#4792CE	12	8.04	2019	12
#4792CE	12	7.94	2019	12
#4792CE	12	7.98	2019	12
#4792CE	12	8	2019	12
#4792CE	12	7.92	2019	12
#4B9AD8	12	7.98	2020	12
#4B9AD8	12	7.9	2020	12
#4B9AD8	12	7.92	2020	12
#4B9AD8	12	7.85	2020	12
#4B9AD8	12	7.77	2020	12
#4B9AD8	12	7.78	2020	12
#4B9AD8	12	7.79	2020	12
#4B9AD8	12	7.99	2020	12
#4B9AD8	12	8.15	2020	12
#4B9AD8	12	8.26	2020	12
#4B9AD8	12	8.4	2020	12
#4B9AD8	12	8.57	2020	12
#4EA2E2	12	8.4	2021	12
#4EA2E2	12	8.48	2021	12
#4EA2E2	12	8.38	2021	12
#4EA2E2	12	8.44	2021	12
#4EA2E2	12	8.49	2021	12
#4EA2E2	12	8.59	2021	12
#4EA2E2	12	8.93	2021	12
#4EA2E2	12	9.06	2021	12
#4EA2E2	12	9.25	2021	12
#4EA2E2	12	9.07	2021	12
#4EA2E2	12	9.19	2021	12
#4EA2E2	12	9.02	2021	12
#52A9ED	12	9.09	2022	12
#52A9ED	12	9.03	2022	12
#52A9ED	12	9.08	2022	12
#52A9ED	12	9.3	2022	12
#52A9ED	12	9.36	2022	12
#52A9ED	12	9.66	2022	12
#52A9ED	12	9.5	2022	12
#52A9ED	12	9.49	2022	12
#52A9ED	12	9.5	2022	12
#52A9ED	12	9.56	2022	12
#52A9ED	12	9.48	2022	12
#52A9ED	12	9.39	2022	12
#56B1F7	12	9.55	2023	12
#56B1F7	12	9.57	2023	12
#56B1F7	12	9.54	2023	12
#56B1F7	12	9.52	2023	12
#56B1F7	12	9.52	2023	12
#132B43	13	0	2004	13
#132B43	13	0	2004	13
#132B43	13	0	2004	13
#132B43	13	0	2004	13
#132B43	13	0	2004	13
#132B43	13	0	2004	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#16314B	13	0	2005	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#193754	13	0	2006	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#1D3E5C	13	0	2007	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#204465	13	0	2008	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#234B6E	13	0	2009	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#275277	13	0	2010	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2A5980	13	0	2011	13
#2E608A	13	0	2012	13
#2E608A	13	0.02	2012	13
#2E608A	13	0.04	2012	13
#2E608A	13	0.07	2012	13
#2E608A	13	0.09	2012	13
#2E608A	13	0.1	2012	13
#2E608A	13	0.12	2012	13
#2E608A	13	0.11	2012	13
#2E608A	13	0.11	2012	13
#2E608A	13	0.1	2012	13
#2E608A	13	0.08	2012	13
#2E608A	13	0.1	2012	13
#316793	13	0.1	2013	13
#316793	13	0.1	2013	13
#316793	13	0.09	2013	13
#316793	13	0.11	2013	13
#316793	13	0.13	2013	13
#316793	13	0.12	2013	13
#316793	13	0.12	2013	13
#316793	13	0.13	2013	13
#316793	13	0.14	2013	13
#316793	13	0.12	2013	13
#316793	13	0.11	2013	13
#316793	13	0.14	2013	13
#356E9D	13	0.15	2014	13
#356E9D	13	0.18	2014	13
#356E9D	13	0.17	2014	13
#356E9D	13	0.17	2014	13
#356E9D	13	0.2	2014	13
#356E9D	13	0.18	2014	13
#356E9D	13	0.18	2014	13
#356E9D	13	0.17	2014	13
#356E9D	13	0.2	2014	13
#356E9D	13	0.21	2014	13
#356E9D	13	0.2	2014	13
#356E9D	13	0.2	2014	13
#3875A6	13	0.21	2015	13
#3875A6	13	0.19	2015	13
#3875A6	13	0.16	2015	13
#3875A6	13	0.16	2015	13
#3875A6	13	0.16	2015	13
#3875A6	13	0.15	2015	13
#3875A6	13	0.14	2015	13
#3875A6	13	0.17	2015	13
#3875A6	13	0.18	2015	13
#3875A6	13	0.18	2015	13
#3875A6	13	0.21	2015	13
#3875A6	13	0.21	2015	13
#3C7CB0	13	0.21	2016	13
#3C7CB0	13	0.2	2016	13
#3C7CB0	13	0.19	2016	13
#3C7CB0	13	0.21	2016	13
#3C7CB0	13	0.17	2016	13
#3C7CB0	13	0.17	2016	13
#3C7CB0	13	0.15	2016	13
#3C7CB0	13	0.16	2016	13
#3C7CB0	13	0.19	2016	13
#3C7CB0	13	0.18	2016	13
#3C7CB0	13	0.22	2016	13
#3C7CB0	13	0.22	2016	13
#3F83BA	13	0.25	2017	13
#3F83BA	13	0.23	2017	13
#3F83BA	13	0.2	2017	13
#3F83BA	13	0.21	2017	13
#3F83BA	13	0.17	2017	13
#3F83BA	13	0.17	2017	13
#3F83BA	13	0.15	2017	13
#3F83BA	13	0.16	2017	13
#3F83BA	13	0.17	2017	13
#3F83BA	13	0.15	2017	13
#3F83BA	13	0.15	2017	13
#3F83BA	13	0.18	2017	13
#438BC4	13	0.18	2018	13
#438BC4	13	0.17	2018	13
#438BC4	13	0.19	2018	13
#438BC4	13	0.2	2018	13
#438BC4	13	0.2	2018	13
#438BC4	13	0.16	2018	13
#438BC4	13	0.18	2018	13
#438BC4	13	0.18	2018	13
#438BC4	13	0.22	2018	13
#438BC4	13	0.25	2018	13
#438BC4	13	0.27	2018	13
#438BC4	13	0.27	2018	13
#4792CE	13	0.3	2019	13
#4792CE	13	0.34	2019	13
#4792CE	13	0.3	2019	13
#4792CE	13	0.29	2019	13
#4792CE	13	0.3	2019	13
#4792CE	13	0.3	2019	13
#4792CE	13	0.29	2019	13
#4792CE	13	0.29	2019	13
#4792CE	13	0.32	2019	13
#4792CE	13	0.31	2019	13
#4792CE	13	0.28	2019	13
#4792CE	13	0.31	2019	13
#4B9AD8	13	0.32	2020	13
#4B9AD8	13	0.34	2020	13
#4B9AD8	13	0.32	2020	13
#4B9AD8	13	0.34	2020	13
#4B9AD8	13	0.42	2020	13
#4B9AD8	13	0.48	2020	13
#4B9AD8	13	0.49	2020	13
#4B9AD8	13	0.46	2020	13
#4B9AD8	13	0.46	2020	13
#4B9AD8	13	0.48	2020	13
#4B9AD8	13	0.45	2020	13
#4B9AD8	13	0.42	2020	13
#4EA2E2	13	0.53	2021	13
#4EA2E2	13	0.53	2021	13
#4EA2E2	13	0.53	2021	13
#4EA2E2	13	0.48	2021	13
#4EA2E2	13	0.49	2021	13
#4EA2E2	13	0.5	2021	13
#4EA2E2	13	0.34	2021	13
#4EA2E2	13	0.34	2021	13
#4EA2E2	13	0.31	2021	13
#4EA2E2	13	0.33	2021	13
#4EA2E2	13	0.29	2021	13
#4EA2E2	13	0.2	2021	13
#52A9ED	13	0.2	2022	13
#52A9ED	13	0.2	2022	13
#52A9ED	13	0.23	2022	13
#52A9ED	13	0.29	2022	13
#52A9ED	13	0.35	2022	13
#52A9ED	13	0.42	2022	13
#52A9ED	13	0.47	2022	13
#52A9ED	13	0.48	2022	13
#52A9ED	13	0.45	2022	13
#52A9ED	13	0.41	2022	13
#52A9ED	13	0.39	2022	13
#52A9ED	13	0.38	2022	13
#56B1F7	13	0.39	2023	13
#56B1F7	13	0.39	2023	13
#56B1F7	13	0.42	2023	13
#56B1F7	13	0.43	2023	13
#56B1F7	13	0.4	2023	13
#132B43	14	0.24	2004	14
#132B43	14	0.22	2004	14
#132B43	14	0.15	2004	14
#132B43	14	0.11	2004	14
#132B43	14	0.08	2004	14
#132B43	14	0.08	2004	14
#16314B	14	0.04	2005	14
#16314B	14	0.04	2005	14
#16314B	14	0.04	2005	14
#16314B	14	0.02	2005	14
#16314B	14	0	2005	14
#16314B	14	0	2005	14
#16314B	14	0	2005	14
#16314B	14	0	2005	14
#16314B	14	0	2005	14
#16314B	14	0	2005	14
#16314B	14	0	2005	14
#16314B	14	0	2005	14
#193754	14	0	2006	14
#193754	14	0.01	2006	14
#193754	14	0.02	2006	14
#193754	14	0.05	2006	14
#193754	14	0.06	2006	14
#193754	14	0.08	2006	14
#193754	14	0.08	2006	14
#193754	14	0.08	2006	14
#193754	14	0.07	2006	14
#193754	14	0.04	2006	14
#193754	14	0.04	2006	14
#193754	14	0.01	2006	14
#1D3E5C	14	0.02	2007	14
#1D3E5C	14	0.01	2007	14
#1D3E5C	14	0.06	2007	14
#1D3E5C	14	0.06	2007	14
#1D3E5C	14	0.11	2007	14
#1D3E5C	14	0.12	2007	14
#1D3E5C	14	0.11	2007	14
#1D3E5C	14	0.13	2007	14
#1D3E5C	14	0.07	2007	14
#1D3E5C	14	0.07	2007	14
#1D3E5C	14	0.07	2007	14
#1D3E5C	14	0.06	2007	14
#204465	14	0.06	2008	14
#204465	14	0.08	2008	14
#204465	14	0.08	2008	14
#204465	14	0.09	2008	14
#204465	14	0.04	2008	14
#204465	14	0.04	2008	14
#204465	14	0.06	2008	14
#204465	14	0.04	2008	14
#204465	14	0.04	2008	14
#204465	14	0.03	2008	14
#204465	14	0.05	2008	14
#204465	14	0.1	2008	14
#234B6E	14	0.1	2009	14
#234B6E	14	0.1	2009	14
#234B6E	14	0.1	2009	14
#234B6E	14	0.1	2009	14
#234B6E	14	0.09	2009	14
#234B6E	14	0.04	2009	14
#234B6E	14	0.03	2009	14
#234B6E	14	0.02	2009	14
#234B6E	14	0.03	2009	14
#234B6E	14	0.02	2009	14
#234B6E	14	0.05	2009	14
#234B6E	14	0.05	2009	14
#275277	14	0.05	2010	14
#275277	14	0.05	2010	14
#275277	14	0.05	2010	14
#275277	14	0.05	2010	14
#275277	14	0.02	2010	14
#275277	14	0.01	2010	14
#275277	14	0	2010	14
#275277	14	0	2010	14
#275277	14	0	2010	14
#275277	14	0	2010	14
#275277	14	0	2010	14
#275277	14	0	2010	14
#2A5980	14	0	2011	14
#2A5980	14	0	2011	14
#2A5980	14	0	2011	14
#2A5980	14	0	2011	14
#2A5980	14	0	2011	14
#2A5980	14	0	2011	14
#2A5980	14	0.02	2011	14
#2A5980	14	0.02	2011	14
#2A5980	14	0.03	2011	14
#2A5980	14	0.03	2011	14
#2A5980	14	0.03	2011	14
#2A5980	14	0.03	2011	14
#2E608A	14	0.02	2012	14
#2E608A	14	0.02	2012	14
#2E608A	14	0.01	2012	14
#2E608A	14	0.01	2012	14
#2E608A	14	0.02	2012	14
#2E608A	14	0.02	2012	14
#2E608A	14	0.01	2012	14
#2E608A	14	0.02	2012	14
#2E608A	14	0.02	2012	14
#2E608A	14	0.04	2012	14
#2E608A	14	0.03	2012	14
#2E608A	14	0.04	2012	14
#316793	14	0.04	2013	14
#316793	14	0.03	2013	14
#316793	14	0.03	2013	14
#316793	14	0.02	2013	14
#316793	14	0.03	2013	14
#316793	14	0.02	2013	14
#316793	14	0.03	2013	14
#316793	14	0.03	2013	14
#316793	14	0.03	2013	14
#316793	14	0.02	2013	14
#316793	14	0.02	2013	14
#316793	14	0.01	2013	14
#356E9D	14	0.01	2014	14
#356E9D	14	0.01	2014	14
#356E9D	14	0.01	2014	14
#356E9D	14	0.01	2014	14
#356E9D	14	0.01	2014	14
#356E9D	14	0.01	2014	14
#356E9D	14	0	2014	14
#356E9D	14	0	2014	14
#356E9D	14	0	2014	14
#356E9D	14	0	2014	14
#356E9D	14	0	2014	14
#356E9D	14	0	2014	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3875A6	14	0	2015	14
#3C7CB0	14	0	2016	14
#3C7CB0	14	0	2016	14
#3C7CB0	14	0.03	2016	14
#3C7CB0	14	0.03	2016	14
#3C7CB0	14	0.03	2016	14
#3C7CB0	14	0.04	2016	14
#3C7CB0	14	0.07	2016	14
#3C7CB0	14	0.08	2016	14
#3C7CB0	14	0.06	2016	14
#3C7CB0	14	0.06	2016	14
#3C7CB0	14	0.08	2016	14
#3C7CB0	14	0.08	2016	14
#3F83BA	14	0.07	2017	14
#3F83BA	14	0.09	2017	14
#3F83BA	14	0.1	2017	14
#3F83BA	14	0.1	2017	14
#3F83BA	14	0.09	2017	14
#3F83BA	14	0.24	2017	14
#3F83BA	14	0.37	2017	14
#3F83BA	14	0.43	2017	14
#3F83BA	14	0.53	2017	14
#3F83BA	14	0.67	2017	14
#3F83BA	14	0.78	2017	14
#3F83BA	14	0.79	2017	14
#438BC4	14	0.76	2018	14
#438BC4	14	0.81	2018	14
#438BC4	14	0.85	2018	14
#438BC4	14	0.86	2018	14
#438BC4	14	0.87	2018	14
#438BC4	14	0.87	2018	14
#438BC4	14	0.92	2018	14
#438BC4	14	0.97	2018	14
#438BC4	14	0.97	2018	14
#438BC4	14	1	2018	14
#438BC4	14	1.06	2018	14
#438BC4	14	1.09	2018	14
#4792CE	14	1.11	2019	14
#4792CE	14	1.09	2019	14
#4792CE	14	1.12	2019	14
#4792CE	14	1.13	2019	14
#4792CE	14	1.17	2019	14
#4792CE	14	1.23	2019	14
#4792CE	14	1.27	2019	14
#4792CE	14	1.39	2019	14
#4792CE	14	1.44	2019	14
#4792CE	14	1.47	2019	14
#4792CE	14	1.47	2019	14
#4792CE	14	1.47	2019	14
#4B9AD8	14	1.5	2020	14
#4B9AD8	14	1.47	2020	14
#4B9AD8	14	1.41	2020	14
#4B9AD8	14	1.42	2020	14
#4B9AD8	14	1.47	2020	14
#4B9AD8	14	1.44	2020	14
#4B9AD8	14	1.47	2020	14
#4B9AD8	14	1.51	2020	14
#4B9AD8	14	1.61	2020	14
#4B9AD8	14	1.61	2020	14
#4B9AD8	14	1.62	2020	14
#4B9AD8	14	1.64	2020	14
#4EA2E2	14	1.67	2021	14
#4EA2E2	14	1.64	2021	14
#4EA2E2	14	1.62	2021	14
#4EA2E2	14	1.72	2021	14
#4EA2E2	14	1.73	2021	14
#4EA2E2	14	1.71	2021	14
#4EA2E2	14	1.69	2021	14
#4EA2E2	14	1.77	2021	14
#4EA2E2	14	1.8	2021	14
#4EA2E2	14	1.71	2021	14
#4EA2E2	14	1.69	2021	14
#4EA2E2	14	1.75	2021	14
#52A9ED	14	1.71	2022	14
#52A9ED	14	1.65	2022	14
#52A9ED	14	1.61	2022	14
#52A9ED	14	1.63	2022	14
#52A9ED	14	1.67	2022	14
#52A9ED	14	1.72	2022	14
#52A9ED	14	1.78	2022	14
#52A9ED	14	1.77	2022	14
#52A9ED	14	1.8	2022	14
#52A9ED	14	1.85	2022	14
#52A9ED	14	1.83	2022	14
#52A9ED	14	1.79	2022	14
#56B1F7	14	1.8	2023	14
#56B1F7	14	1.83	2023	14
#56B1F7	14	1.82	2023	14
#56B1F7	14	1.79	2023	14
#56B1F7	14	1.77	2023	14
#132B43	15	0.16	2004	15
#132B43	15	0.15	2004	15
#132B43	15	0.19	2004	15
#132B43	15	0.22	2004	15
#132B43	15	0.23	2004	15
#132B43	15	0.21	2004	15
#16314B	15	0.24	2005	15
#16314B	15	0.25	2005	15
#16314B	15	0.23	2005	15
#16314B	15	0.22	2005	15
#16314B	15	0.23	2005	15
#16314B	15	0.24	2005	15
#16314B	15	0.21	2005	15
#16314B	15	0.21	2005	15
#16314B	15	0.26	2005	15
#16314B	15	0.28	2005	15
#16314B	15	0.3	2005	15
#16314B	15	0.32	2005	15
#193754	15	0.35	2006	15
#193754	15	0.37	2006	15
#193754	15	0.34	2006	15
#193754	15	0.35	2006	15
#193754	15	0.35	2006	15
#193754	15	0.36	2006	15
#193754	15	0.4	2006	15
#193754	15	0.39	2006	15
#193754	15	0.44	2006	15
#193754	15	0.45	2006	15
#193754	15	0.44	2006	15
#193754	15	0.47	2006	15
#1D3E5C	15	0.42	2007	15
#1D3E5C	15	0.42	2007	15
#1D3E5C	15	0.37	2007	15
#1D3E5C	15	0.35	2007	15
#1D3E5C	15	0.36	2007	15
#1D3E5C	15	0.3	2007	15
#1D3E5C	15	0.33	2007	15
#1D3E5C	15	0.35	2007	15
#1D3E5C	15	0.35	2007	15
#1D3E5C	15	0.37	2007	15
#1D3E5C	15	0.37	2007	15
#1D3E5C	15	0.4	2007	15
#204465	15	0.39	2008	15
#204465	15	0.4	2008	15
#204465	15	0.43	2008	15
#204465	15	0.42	2008	15
#204465	15	0.41	2008	15
#204465	15	0.44	2008	15
#204465	15	0.45	2008	15
#204465	15	0.46	2008	15
#204465	15	0.46	2008	15
#204465	15	0.45	2008	15
#204465	15	0.45	2008	15
#204465	15	0.42	2008	15
#234B6E	15	0.42	2009	15
#234B6E	15	0.39	2009	15
#234B6E	15	0.41	2009	15
#234B6E	15	0.42	2009	15
#234B6E	15	0.46	2009	15
#234B6E	15	0.45	2009	15
#234B6E	15	0.44	2009	15
#234B6E	15	0.42	2009	15
#234B6E	15	0.38	2009	15
#234B6E	15	0.39	2009	15
#234B6E	15	0.37	2009	15
#234B6E	15	0.39	2009	15
#275277	15	0.42	2010	15
#275277	15	0.5	2010	15
#275277	15	0.53	2010	15
#275277	15	0.51	2010	15
#275277	15	0.49	2010	15
#275277	15	0.49	2010	15
#275277	15	0.47	2010	15
#275277	15	0.42	2010	15
#275277	15	0.41	2010	15
#275277	15	0.46	2010	15
#275277	15	0.49	2010	15
#275277	15	0.5	2010	15
#2A5980	15	0.49	2011	15
#2A5980	15	0.47	2011	15
#2A5980	15	0.48	2011	15
#2A5980	15	0.45	2011	15
#2A5980	15	0.44	2011	15
#2A5980	15	0.42	2011	15
#2A5980	15	0.45	2011	15
#2A5980	15	0.47	2011	15
#2A5980	15	0.5	2011	15
#2A5980	15	0.5	2011	15
#2A5980	15	0.5	2011	15
#2A5980	15	0.5	2011	15
#2E608A	15	0.49	2012	15
#2E608A	15	0.49	2012	15
#2E608A	15	0.45	2012	15
#2E608A	15	0.49	2012	15
#2E608A	15	0.54	2012	15
#2E608A	15	0.58	2012	15
#2E608A	15	0.62	2012	15
#2E608A	15	0.65	2012	15
#2E608A	15	0.72	2012	15
#2E608A	15	0.71	2012	15
#2E608A	15	0.71	2012	15
#2E608A	15	0.68	2012	15
#316793	15	0.72	2013	15
#316793	15	0.72	2013	15
#316793	15	0.7	2013	15
#316793	15	0.67	2013	15
#316793	15	0.69	2013	15
#316793	15	0.69	2013	15
#316793	15	0.66	2013	15
#316793	15	0.62	2013	15
#316793	15	0.65	2013	15
#316793	15	0.65	2013	15
#316793	15	0.59	2013	15
#316793	15	0.58	2013	15
#356E9D	15	0.56	2014	15
#356E9D	15	0.61	2014	15
#356E9D	15	0.57	2014	15
#356E9D	15	0.58	2014	15
#356E9D	15	0.64	2014	15
#356E9D	15	0.63	2014	15
#356E9D	15	0.64	2014	15
#356E9D	15	0.61	2014	15
#356E9D	15	0.61	2014	15
#356E9D	15	0.58	2014	15
#356E9D	15	0.52	2014	15
#356E9D	15	0.52	2014	15
#3875A6	15	0.51	2015	15
#3875A6	15	0.53	2015	15
#3875A6	15	0.51	2015	15
#3875A6	15	0.55	2015	15
#3875A6	15	0.54	2015	15
#3875A6	15	0.53	2015	15
#3875A6	15	0.52	2015	15
#3875A6	15	0.49	2015	15
#3875A6	15	0.48	2015	15
#3875A6	15	0.48	2015	15
#3875A6	15	0.51	2015	15
